Date,Illnesses
01/05/2019,3
01/02/2019,20
01/02/2020,18
01/09/2019,2
01/02/2020,23
01/01/2020,9
01/02/2020,10
01/03/2020,4
01/03/2019,15
01/03/2019,3
01/04/2019,8
01/09/2019,12
01/09/2019,18
01/02/2020,3
01/03/2020,8
01/03/2020,10
01/11/2019,3
01/11/2019,52
01/09/2019,9
01/10/2019,6
01/03/2020,11
01/03/2020,4
01/12/2018,38
01/07/2019,10
01/12/2018,7
01/07/2018,7
01/04/2019,6
01/07/2019,7
01/05/2019,5
01/07/2019,11
01/12/2018,4
01/02/2019,3
01/09/2019,7
01/09/2019,10
01/07/2019,4
01/11/2019,15
01/12/2019,9
01/07/2019,6
01/10/2019,20
01/11/2019,21
01/03/2020,2
01/12/2019,9
01/11/2019,11
01/07/2019,2
01/08/2019,4
01/10/2019,5
01/12/2019,27
01/12/2019,18
01/05/2019,4
01/01/2019,21
01/04/2019,23
01/07/2019,2
01/03/2019,3
01/10/2019,14
01/10/2019,4
01/02/2020,8
01/06/2019,10
01/04/2019,4
01/05/2019,4
01/08/2019,2
01/12/2019,2
01/12/2019,2
01/11/2019,7
01/06/2019,4
01/06/2019,2
01/05/2019,4
01/08/2019,3
01/07/2019,77
01/10/2019,9
01/10/2019,4
01/08/2019,42
01/11/2019,3
01/11/2019,10
01/11/2019,2
01/02/2020,14
01/06/2019,2
01/06/2019,70
01/06/2019,49
01/04/2019,17
01/09/2019,5
01/04/2019,50
01/09/2019,12
01/08/2019,7
01/03/2020,7
01/12/2019,13
01/03/2020,2
01/07/2019,48
01/02/2019,4
01/08/2019,7
01/10/2019,13
01/01/2020,51
01/04/2020,13
01/04/2020,2
01/11/2019,97
01/05/2020,3
01/05/2020,13
01/02/2020,4
01/02/2020,8
01/05/2020,18
01/05/2020,14
01/11/2019,2
01/02/2020,6
01/03/2020,2
01/04/2020,2
01/05/2020,5
01/12/2019,2
01/08/2019,18
01/05/2020,7
01/10/2019,22
01/06/2020,10
01/02/2020,9
01/02/2020,30
01/01/2020,7
01/05/2020,2
01/08/2019,2
01/08/2019,5
01/08/2019,3
01/08/2019,2
01/10/2019,4
01/06/2020,95
01/12/2019,8
01/06/2020,2
01/06/2020,6
01/06/2020,5
01/06/2020,7
01/06/2020,4
01/09/2019,16
01/11/2019,9
01/09/2019,5
01/05/2020,40
01/05/2020,27
01/06/2020,5
01/02/2018,11
01/06/2019,10
01/07/2020,11
01/03/2019,149
01/03/2019,95
01/06/2019,12
01/06/2019,9
01/03/2019,3
01/05/2019,3
01/06/2019,5
01/12/2019,3
01/11/2016,10
01/01/2019,81
01/07/2020,5
01/07/2020,7
01/07/2020,2
01/06/2020,2
01/06/2020,4
01/08/2020,2
01/03/2020,2
01/04/2020,7
01/08/2019,15
01/02/2020,3
01/05/2020,2
01/03/2021,13
01/06/2019,303
01/12/2019,7
01/07/2020,21
01/07/2020,15
01/12/2019,2
01/02/2020,6
01/07/2020,5
01/06/2020,2
01/07/2020,5
01/08/2020,4
01/07/2020,2
01/08/2020,2
01/05/2020,15
01/07/2020,11
01/06/2020,2
01/07/2020,4
01/05/2020,37
01/07/2020,2
01/08/2020,3
01/08/2020,4
01/10/2019,20
01/01/2020,2
01/07/2020,30
01/06/2020,2
01/08/2020,2
01/08/2020,2
01/08/2020,2
01/04/2020,33
01/08/2020,35
01/05/2019,4
01/08/2019,2
01/09/2020,4
01/08/2020,9
01/09/2020,3
01/09/2020,5
01/09/2020,10
01/08/2020,2
01/06/2020,1132
01/05/2019,9
01/10/2019,38
01/03/2019,4
01/12/2019,7
01/11/2019,3
01/12/2019,4
01/12/2019,8
01/07/2020,26
01/07/2020,56
01/11/2019,26
01/06/2020,101
01/11/2019,2
01/07/2020,6
01/08/2020,24
01/06/2019,2
01/02/2020,8
01/02/2020,2
01/03/2019,6
01/07/2019,7
01/07/2020,3
01/08/2020,5
01/08/2020,2
01/07/2020,5
01/11/2019,2
01/06/2020,2
01/06/2020,2
01/10/2020,11
01/02/2020,2
01/10/2020,5
01/10/2020,2
01/03/2019,17
01/06/2019,14
01/09/2020,6
01/12/2019,12
01/06/2019,13
01/10/2020,55
01/12/2019,8
01/12/2019,2
01/08/2019,4
01/07/2019,3
01/01/2020,280
01/10/2019,64
01/06/2019,6
01/07/2019,6
01/09/2020,3
01/11/2020,2
01/07/2020,80
01/05/2020,4
01/09/2019,5
01/10/2019,6
01/12/2019,9
01/09/2019,5
01/07/2019,4
01/11/2019,4
01/11/2019,4
01/07/2019,4
01/11/2020,3
01/04/2020,3
01/08/2019,23
01/06/2020,30
01/03/2019,9
01/03/2019,32
01/05/2019,6
01/07/2019,3
01/05/2019,14
01/08/2019,15
01/10/2019,14
01/01/2019,5
01/06/2019,4
01/06/2019,16
01/07/2019,4
01/04/2019,3
01/02/2019,2
01/10/2020,2
01/08/2020,2
01/02/2016,6
01/06/2019,5
01/09/2019,5
01/04/2019,45
01/09/2019,17
01/05/2019,12
01/08/2019,18
01/05/2019,140
01/01/2020,55
01/12/2020,5
01/11/2020,4
01/02/2020,2
01/05/2020,771
01/07/2020,18
01/08/2020,32
01/11/2019,16
01/12/2019,13
01/07/2019,14
01/10/2019,7
01/07/2020,25
01/08/2018,7
01/09/2020,19
01/09/2020,47
01/12/2020,4
01/06/2020,34
01/05/2020,2
01/11/2020,2
01/08/2020,40
01/03/2020,7
01/07/2020,13
01/08/2020,8
01/01/2020,60
01/12/2020,4
01/12/2020,3
01/08/2020,2
01/09/2020,2
01/07/2020,2
01/07/2020,7
01/11/2020,2
01/01/2021,3
01/07/2020,2
01/01/2021,3
01/03/2020,5
01/07/2020,8
01/08/2020,2
01/10/2020,2
01/11/2020,4
01/11/2020,2
01/01/2021,8
01/11/2020,99
01/01/2021,7
01/01/2021,4
01/01/2021,3
01/01/2020,9
01/02/2020,4
01/10/2020,3
01/08/2020,4
01/10/2020,30
01/06/2019,13
01/07/2018,11
01/01/2021,54
01/01/2020,8
01/11/2020,36
01/12/2020,2
01/01/2020,2
01/01/2020,2
01/02/2020,36
01/07/2020,5
01/06/2020,18
01/11/2020,12
01/05/2020,2
01/09/2020,4
01/10/2020,2
01/03/2020,2
01/02/2020,2
01/09/2020,33
01/08/2020,4
01/04/2017,8
01/02/2020,2
01/02/2020,3
01/12/2020,3
01/02/2020,2
01/09/2020,7
01/01/2021,2
01/04/2020,5
01/02/2020,6
01/01/2020,30
01/10/2020,2
01/08/2020,31
01/10/2020,2
01/09/2020,3
01/02/2021,2
01/02/2021,12
01/01/2021,4
01/12/2020,4
01/10/2020,5
01/03/2020,4
01/08/2020,14
01/11/2020,3
01/02/2021,2
01/01/2021,2
01/12/2020,5
01/03/2021,28
01/02/2021,324
01/06/2020,4
01/10/2020,3
01/08/2020,17
01/12/2020,22
01/11/2020,65
01/02/2021,12
01/04/2020,12
01/04/2020,2
01/03/2021,4
01/02/2021,7
01/02/2021,3
01/03/2021,2
01/03/2021,31
01/09/2020,20
01/06/2020,5
01/04/2020,31
01/02/2021,31
01/03/2021,13
01/03/2021,2
01/03/2021,4
01/03/2021,2
01/03/2021,4
01/03/2021,22
01/02/2021,93
01/03/2021,5
01/09/2020,6
01/03/2021,6
01/06/2020,4
01/08/2020,2
01/05/2020,12
01/07/2020,2
01/07/2020,14
01/03/2021,8
01/03/2021,13
01/07/2020,4
01/04/2021,5
01/04/2021,7
01/08/2020,5
01/01/2020,3
01/04/2021,19
01/02/2021,7
01/05/2020,14
01/03/2021,4
01/02/2021,4
01/01/2020,5
01/04/2021,5
01/04/2021,4
01/03/2021,3
01/03/2021,4
01/12/2019,2
01/04/2021,2
01/02/2020,25
01/01/2020,50
01/04/2021,44
01/04/2021,10
01/04/2021,3
01/04/2021,18
01/04/2021,6
01/04/2021,7
01/01/2021,13
01/03/2021,6
01/02/2021,2
01/01/2020,7
01/05/2021,6
01/04/2021,13
01/04/2021,2
01/03/2021,23
01/04/2021,55
01/12/2020,60
01/04/2021,2
01/01/2020,6
01/01/2021,2
01/12/2020,20
01/02/2020,8
01/05/2021,7
01/01/2021,9
01/05/2021,10
01/03/2021,2
01/08/2020,58
01/12/2020,5
01/05/2021,6
01/03/2021,42
01/05/2021,12
01/05/2019,2
01/04/2021,5
01/05/2021,3
01/02/2021,3
01/10/2020,13
01/05/2021,2
01/04/2021,7
01/04/2020,11
01/03/2021,4
01/04/2021,3
01/12/2020,26
01/04/2021,8
01/05/2021,40
01/04/2021,2
01/05/2021,9
01/05/2021,4
01/05/2021,6
01/05/2021,3
01/05/2021,18
01/03/2021,10
01/03/2021,16
01/12/2020,34
01/02/2021,6
01/04/2021,2
01/06/2020,3
01/07/2020,7
01/09/2020,2
01/05/2021,110
01/05/2021,57
01/05/2021,4
01/11/2020,75
01/04/2021,4
01/05/2021,6
01/05/2021,2
01/05/2021,4
01/05/2021,4
01/05/2021,3
01/05/2021,5
01/05/2021,9
01/05/2021,9
01/04/2021,6
01/05/2021,21
01/04/2021,6
01/05/2021,6
01/05/2021,17
01/05/2021,6
01/03/2021,2
01/05/2021,3
01/05/2021,5
01/06/2021,2
01/05/2021,4
01/06/2021,2
01/05/2021,25
01/05/2021,5
01/05/2021,2
01/06/2021,4
01/06/2021,16
01/06/2021,4
01/06/2021,5
01/04/2021,11
01/05/2021,8
01/04/2021,6
01/09/2020,2
01/12/2020,15
01/06/2021,61
01/01/2021,4
01/04/2021,6
01/03/2021,11
01/05/2021,81
01/05/2021,11
01/06/2021,8
01/12/2020,20
01/06/2021,3
01/06/2021,2
01/06/2021,24
01/06/2021,3
01/07/2021,23
01/07/2021,8
01/06/2021,2
01/06/2021,3
01/05/2020,2
01/04/2021,5
01/06/2021,3
01/07/2021,2
01/07/2021,2
01/02/2021,9
01/05/2021,7
01/07/2021,30
01/07/2021,7
01/02/2021,4
01/06/2021,6
01/07/2021,34
01/09/2017,5
01/07/2021,2
01/05/2020,2
01/07/2021,2
01/07/2021,27
01/07/2021,15
01/06/2021,6
01/06/2021,3
01/07/2021,6
01/06/2021,5
01/07/2021,2
01/07/2021,87
01/07/2021,7
01/07/2021,6
01/06/2021,22
01/07/2021,4
01/07/2021,16
01/05/2021,3
01/04/2021,59
01/05/2021,5
01/06/2021,2
01/05/2021,3
01/04/2020,6
01/07/2020,2
01/11/2020,16
01/02/2021,25
01/07/2020,49
01/07/2021,2
01/08/2020,3
01/02/2020,4
01/07/2020,5
01/11/2020,178
01/12/2020,35
01/08/2021,66
01/05/2020,6
01/10/2020,3
01/07/2021,11
01/07/2020,2
01/08/2021,3
01/07/2021,6
01/08/2020,4
01/08/2021,4
01/08/2021,3
01/07/2021,3
01/06/2021,12
01/08/2021,5
01/08/2021,5
01/08/2021,3
01/07/2021,4
01/07/2021,16
01/08/2021,3
01/05/2021,10
01/07/2021,2
01/08/2021,22
01/06/2021,6
01/07/2021,7
01/04/2021,24
01/04/2021,69
01/09/2020,4
01/01/2020,18
01/08/2021,2
01/08/2021,13
01/04/2021,3
01/04/2021,84
01/07/2021,8
01/08/2021,6
01/07/2021,15
01/09/2021,5
01/07/2021,18
01/02/2021,16
01/09/2017,19
01/07/2021,8
01/08/2021,65
01/05/2021,21
01/09/2021,15
01/06/2021,2
01/07/2020,24
01/06/2019,4
01/02/2021,36
01/09/2021,5
01/06/2021,3
01/02/2021,5
01/03/2021,52
01/01/2020,6
01/02/2020,3
01/10/2020,4
01/09/2020,5
01/02/2020,15
01/08/2020,8
01/09/2020,4
01/02/2020,2
01/10/2020,4
01/10/2020,2
01/02/2020,8
01/02/2020,56
01/12/2019,19
01/11/2019,6
01/12/2019,5
01/06/2021,3
01/06/2021,31
01/08/2021,4
01/01/2021,12
01/02/2020,13
01/02/2020,41
01/01/2020,5
01/09/2020,18
01/08/2020,14
01/10/2020,8
01/09/2021,2
01/05/2021,40
01/02/2021,43
01/10/2021,9
01/10/2021,2
01/09/2021,8
01/09/2021,2
01/07/2021,12
01/09/2021,15
01/09/2021,7
01/09/2021,10
01/09/2021,11
01/10/2021,16
01/05/2021,3
01/10/2021,2
01/10/2021,6
01/08/2021,11
01/10/2021,4
01/07/2019,8
01/12/2019,3
01/05/2019,15
01/10/2021,3
01/08/2021,57
01/10/2021,4
01/06/2021,30
01/04/2021,10
01/07/2021,11
01/10/2021,3
01/10/2021,9
01/10/2021,2
01/08/2021,22
01/07/2021,50
01/10/2021,3
01/11/2021,3
01/09/2021,5
01/10/2021,43
01/01/2021,2
01/06/2021,3
01/07/2021,10
01/06/2021,4
01/10/2021,21
01/10/2021,20
01/04/2021,4
01/10/2021,24
01/11/2021,2
01/11/2021,60
01/05/2021,115
01/11/2021,34
01/06/2021,138
01/06/2021,41
01/11/2021,7
01/07/2021,24
01/11/2021,2
01/11/2021,4
01/11/2021,3
01/03/2021,13
01/11/2021,2
01/06/2019,29
01/03/2021,83
01/01/2021,7
01/05/2021,49
01/05/2021,3
01/11/2021,6
01/11/2021,21
01/03/2021,2
01/05/2021,5
01/09/2021,31
01/05/2021,26
01/05/2021,2
01/11/2021,3
01/09/2021,12
01/08/2021,17
01/05/2021,3
01/01/2021,9
01/01/2021,10
01/08/2021,4
01/01/2021,2
01/09/2021,30
01/10/2021,4
01/09/2021,7
01/10/2021,2
01/01/2021,8
01/07/2021,2
01/01/2021,8
01/01/2021,10
01/01/2021,8
01/05/2021,5
01/01/2021,5
01/03/2021,17
01/01/2021,16
01/01/2021,3
01/09/2021,36
01/07/2021,5
01/06/2021,2
01/05/2021,27
01/07/2021,2
01/01/2021,5
01/01/2021,3
01/01/2021,3
01/09/2021,5
01/07/2021,15
01/07/2021,9
01/05/2021,17
01/07/2021,4
01/06/2021,4
01/05/2021,35
01/07/2021,2
01/05/2021,12
01/04/2021,4
01/07/2021,23
01/10/2021,14
01/10/2021,3
01/08/2021,10
01/01/2021,3
01/08/2021,10
01/10/2021,15
01/06/2019,6
01/11/2021,24
01/01/2021,3
01/10/2021,2
01/07/2021,11
01/04/2021,2
01/09/2021,2
01/08/2021,3
01/04/2021,3
01/07/2021,2
01/04/2021,2
01/10/2021,70
01/11/2021,4
01/01/2021,2
01/05/2021,26
01/06/2021,17
01/07/2021,8
01/09/2021,40
01/11/2021,3
01/11/2021,42
01/01/2021,3
01/10/2021,11
01/09/2021,3
01/11/2021,48
01/11/2021,3
01/01/2021,6
01/10/2021,6
01/07/2021,21
01/07/2021,13
01/05/2021,1040
01/08/2021,6
01/11/2021,15
01/11/2021,3
01/11/2021,6
01/10/2021,25
01/08/2021,8
01/08/2021,16
01/11/2021,4
01/01/2021,24
01/01/2021,3
01/08/2021,4
01/09/2021,3
01/01/2021,2
01/09/2021,82
01/07/2021,4
01/06/2021,2
01/04/2020,8
01/06/2021,16
01/11/2021,10
01/09/2021,76
01/10/2014,8
01/05/2021,3
01/11/2021,13
01/06/2021,12
01/07/2016,10
01/07/2021,6
01/09/2021,15
01/04/2021,19
01/07/2021,16
01/01/2021,5
01/05/2021,2
01/05/2021,3
01/09/2021,15
01/04/2020,4
01/09/2021,2
01/09/2021,8
01/02/2021,2
01/05/2021,6
01/06/2021,2
01/04/2021,10
01/01/2021,3
01/05/2021,23
01/11/2021,21
01/06/2021,2
01/11/2021,5
01/06/2021,4
01/06/2021,6
01/03/2021,21
01/09/2021,12
01/07/2021,3
01/01/2021,60
01/07/2021,27
01/11/2021,2
01/10/2021,5
01/02/2021,11
01/04/2021,14
01/07/2021,4
01/06/2019,7
01/03/2021,14
01/05/2021,10
01/06/2021,4
01/07/2021,2
01/01/2021,5
01/10/2021,6
01/05/2021,2
01/02/2021,129
01/05/2021,10
01/10/2012,16
01/07/2021,23
01/01/2021,36
01/03/2021,11
01/03/2021,22
01/10/2021,6
01/01/2021,12
01/11/2018,4
01/06/2021,13
01/06/2021,6
01/07/2021,3
01/01/2021,8
01/09/2021,2
01/08/2021,8
01/07/2021,3
01/05/2021,4
01/06/2021,5
01/11/2021,5
01/06/2021,7
01/11/2021,4
01/03/2021,12
01/01/2021,10
01/08/2021,3
01/08/2021,4
01/06/2021,2
01/06/2021,2
01/11/2021,19
01/07/2021,4
01/04/2021,5
01/08/2021,6
01/04/2021,2
01/05/2021,4
01/09/2021,6
01/08/2021,5
01/02/2021,3
01/01/2021,11
01/04/2021,6
01/05/2021,5
01/07/2021,2
01/05/2021,6
01/09/2021,34
01/10/2021,34
01/08/2021,6
01/01/2021,28
01/08/2021,25
01/07/2021,2
01/04/2021,2
01/08/2021,6
01/07/2021,2
01/07/2021,4
01/08/2021,4
01/08/2014,24
01/01/2021,3
01/01/2021,28
01/07/2021,21
01/07/2020,6
01/07/2020,4
01/07/2021,3
01/08/2017,6
01/06/2021,3
01/07/2021,2
01/03/2021,3
01/04/2021,3
01/07/2021,9
01/08/2021,21
01/08/2021,2
01/11/2021,7
01/05/2021,4
